Gene ID	Gene Name	SRR1509734	SRR1509741	SRR1509739	SRR1509737	SRR1509730	SRR1509740	SRR1509738	SRR1509733	SRR1509736	SRR1509732	SRR1509731	SRR1509735
ENSG00000013293	SLC7A14	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000013297	CLDN11	1	2	0	0	0	4	0	0	0	1	1	0
ENSG00000013306	SLC25A39	8632	6988	8518	6944	5558	9011	7334	12036	6902	8078	6913	10326
ENSG00000013364	MVP	103	134	166	82	65	173	82	148	79	78	80	125
ENSG00000013374	NUB1	781	875	1036	714	694	1048	654	964	597	773	739	876
ENSG00000013375	PGM3	2005	1857	2186	1458	1263	2235	1463	2473	1350	1720	1534	2533
ENSG00000013392	RWDD2A	599	485	512	382	368	511	404	695	362	450	353	689
ENSG00000013441	CLK1	709	506	631	448	511	686	499	901	483	607	685	751
ENSG00000013503	POLR3B	545	412	498	434	504	594	455	692	383	672	558	726
ENSG00000013523	ANGEL1	962	1148	1307	951	780	1501	1113	1298	1025	1120	934	1102
ENSG00000013561	RNF14	1138	1531	1763	1019	821	1918	946	1330	922	1017	883	1202
ENSG00000013563	DNASE1L1	283	237	337	200	153	294	253	332	233	255	183	371
ENSG00000013573	DDX11	518	328	431	313	346	467	431	738	415	545	492	552
ENSG00000013583	HEBP1	1096	1190	1333	1134	846	1552	1173	1504	1075	1077	956	1283
ENSG00000013588	GPRC5A	4469	2887	3905	3385	2483	3933	3180	5591	2826	3598	2990	5230
ENSG00000013619	MAMLD1	159	146	132	126	108	172	137	262	146	136	148	204
ENSG00000013725	CD6	1	3	1	2	0	1	2	4	5	1	1	4
ENSG00000013810	TACC3	2586	1121	1315	2668	2130	1491	2646	3847	2504	2879	2732	2757
ENSG00000014123	UFL1	1708	1580	1951	1213	1344	2245	1364	2050	1288	1684	1527	1995
ENSG00000014138	POLA2	295	207	224	330	198	243	256	339	310	378	262	368
ENSG00000014164	ZC3H3	702	507	634	509	397	666	595	1054	532	641	610	880
ENSG00000014216	CAPN1	2142	1928	2433	2083	1356	2564	2019	2869	1946	1915	1583	2438
ENSG00000014257	ACP3	29	17	15	41	37	14	47	53	40	41	35	48
ENSG00000014641	MDH1	4034	4221	4730	4423	3485	4894	4158	5207	3901	3971	3623	4935
ENSG00000014824	SLC30A9	2293	2660	3196	2358	2070	3649	2170	2770	1955	2484	2252	2745
ENSG00000014914	MTMR11	135	128	186	81	56	204	93	203	88	91	91	127
ENSG00000014919	COX15	620	640	832	626	444	837	588	762	559	685	518	782
ENSG00000015133	CCDC88C	799	735	914	660	520	935	584	942	557	673	624	791
ENSG00000015153	YAF2	489	490	536	438	414	548	429	568	401	387	361	580
ENSG00000015171	ZMYND11	3890	3856	4656	3081	3083	5109	3126	4773	2888	3877	3600	4340
ENSG00000015285	WAS	5	2	7	2	1	1	4	5	2	3	2	5
ENSG00000015413	DPEP1	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000015475	BID	2864	2034	2347	2279	2212	2417	2397	3514	2188	3030	2342	3314
ENSG00000015479	MATR3	26	10	26	9	9	21	18	31	18	13	22	17
ENSG00000015520	NPC1L1	6	2	6	1	1	8	3	5	1	2	3	2
ENSG00000015532	XYLT2	754	835	1046	688	381	1191	713	997	647	579	507	887
ENSG00000015568	RGPD5	2	2	1	1	1	2	0	1	1	1	2	6
ENSG00000015592	STMN4	0	3	1	1	0	3	0	2	0	0	0	0
ENSG00000015676	NUDCD3	1647	1493	1782	1525	1188	1904	1453	2159	1346	1644	1498	1839
ENSG00000016082	ISL1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000016391	CHDH	820	487	649	533	599	739	646	1135	590	938	802	924
ENSG00000016402	IL20RA	320	517	578	308	300	682	309	408	322	348	312	378
ENSG00000016490	CLCA1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000016602	CLCA4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000016864	GLT8D1	689	800	879	683	512	951	663	911	546	687	636	881
ENSG00000017260	ATP2C1	2705	3114	3729	2501	2017	4031	2428	3426	2174	2622	2309	3262
ENSG00000017427	IGF1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000017483	SLC38A5	2	0	3	0	1	1	0	3	1	0	2	2
ENSG00000017797	RALBP1	2092	1719	2232	1665	1614	2165	1623	2620	1626	2119	1842	2320
ENSG00000018189	RUFY3	379	419	489	334	252	580	316	576	306	358	315	495
ENSG00000018236	CNTN1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018280	SLC11A1	15	16	15	15	4	17	17	9	12	8	5	9
ENSG00000018408	WWTR1	471	388	489	366	382	519	411	676	350	560	449	584
ENSG00000018510	AGPS	0	0	0	0	0	0	0	1	0	0	2	1
ENSG00000018607	ZNF806	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018610	STEEP1	836	769	876	774	681	948	713	1075	659	771	656	953
ENSG00000018625	ATP1A2	3	0	1	0	1	2	0	0	0	0	0	1
ENSG00000018699	TTC27	517	407	445	398	444	520	420	566	388	522	421	539
ENSG00000018869	ZNF582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019102	VSIG2	6	1	1	2	2	1	4	1	1	1	9	4
ENSG00000019144	PHLDB1	331	300	464	373	199	455	377	447	358	313	245	345
ENSG00000019169	MARCO	1	0	1	1	0	0	0	1	0	0	1	1
ENSG00000019186	CYP24A1	5	9	4	1	4	8	3	3	3	3	5	6
ENSG00000019485	PRDM11	148	105	122	104	98	127	98	180	120	161	139	165
ENSG00000019505	SYT13	2	0	1	0	0	1	1	1	0	4	0	2
ENSG00000019549	SNAI2	132	111	107	78	96	101	99	175	78	102	115	152
ENSG00000019582	CD74	33	36	41	30	28	42	29	46	21	31	29	34
ENSG00000019991	HGF	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019995	ZRANB1	546	497	609	422	362	681	425	627	393	463	435	611
ENSG00000020129	NCDN	1541	1068	1391	1278	1128	1464	1388	2110	1299	1554	1424	1747
ENSG00000020181	ADGRA2	10	38	54	2	3	43	11	15	9	3	11	21
ENSG00000020219	CCT8L1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020256	ZFP64	365	427	629	324	273	670	341	495	362	392	333	399
ENSG00000020426	MNAT1	940	1217	1438	1038	801	1555	869	1207	839	920	903	1127
ENSG00000020577	SAMD4A	1187	781	1117	680	861	1253	849	1406	713	1284	1213	1372
ENSG00000020633	RUNX3	0	0	1	1	0	0	1	1	1	0	0	0
ENSG00000020922	MRE11	466	428	477	463	400	556	477	669	429	489	461	578
ENSG00000021300	PLEKHB1	68	57	74	78	42	73	75	96	62	46	66	73
ENSG00000021355	SERPINB1	700	872	1019	762	582	1087	678	869	632	755	624	801
ENSG00000021461	CYP3A43	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000021488	SLC7A9	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000021574	SPAST	464	609	665	447	439	804	422	670	450	516	448	558
ENSG00000021645	NRXN3	150	246	301	141	98	350	157	184	133	160	134	177
ENSG00000021762	OSBPL5	221	192	208	169	138	227	193	277	176	189	167	260
ENSG00000021776	AQR	953	834	1008	846	865	1160	860	1366	798	1180	1039	1309
ENSG00000021826	CPS1	18	18	28	9	6	32	4	9	7	6	12	12
ENSG00000021852	C8B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022267	FHL1	835	899	1039	558	629	1121	602	1194	580	803	761	918
ENSG00000022277	RTF2	2709	2701	3106	2618	2063	3279	2424	3438	2343	2707	2249	3042
ENSG00000022355	GABRA1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000022556	NLRP2	0	1	1	0	1	0	0	0	0	0	0	1
ENSG00000022567	SLC45A4	522	355	460	421	364	446	393	700	373	506	418	587
ENSG00000022840	RNF10	3953	4043	5239	3306	2491	5317	3427	5148	3136	3425	2996	4611
ENSG00000022976	ZNF839	274	206	240	176	168	294	167	354	188	245	216	270
ENSG00000023041	ZDHHC6	765	743	871	760	550	961	782	880	701	730	716	887
ENSG00000023171	GRAMD1B	2	2	2	3	2	1	2	2	3	2	0	1
ENSG00000023191	RNH1	2121	1942	2482	1825	1473	2432	1958	2982	1846	2101	1791	2556
ENSG00000023228	NDUFS1	3369	3136	3745	2880	2609	4101	2936	4350	2776	3344	3054	3916
ENSG00000023287	RB1CC1	1054	1590	2021	893	802	2086	846	1398	828	1067	897	1265
ENSG00000023318	ERP44	1198	1773	2078	1103	846	2291	988	1581	977	1117	1070	1404
ENSG00000023330	ALAS1	1351	2082	2554	915	724	2625	891	1707	779	911	727	1537
ENSG00000023445	BIRC3	68	82	90	21	88	93	27	72	21	122	84	95
ENSG00000023516	AKAP11	1541	1143	1712	867	1093	1693	1094	1779	957	1678	1511	2098
ENSG00000023572	GLRX2	1010	881	1032	923	799	1107	789	1108	711	1066	912	1049
ENSG00000023608	SNAPC1	221	235	284	163	129	238	102	228	86	140	139	247
ENSG00000023697	DERA	584	668	720	564	461	857	578	744	547	612	539	746
ENSG00000023734	STRAP	4524	4666	5274	4244	3595	5861	3997	5775	3739	4354	3868	5242
ENSG00000023839	ABCC2	88	50	50	29	56	63	30	110	30	75	68	77
ENSG00000023892	DEF6	32	40	53	30	10	66	28	40	31	26	30	30
ENSG00000023902	PLEKHO1	385	316	338	294	207	375	334	492	264	305	238	415
ENSG00000023909	GCLM	1554	1165	1419	850	1085	1691	878	2015	793	1187	1119	1918
ENSG00000024048	UBR2	1046	891	1254	856	756	1260	887	1414	858	1109	1078	1328
ENSG00000024422	EHD2	137	126	178	87	60	180	94	175	71	82	78	139
ENSG00000024526	DEPDC1	871	583	651	845	923	721	883	1285	881	1090	1054	1036
ENSG00000024862	CCDC28A	95	190	241	97	64	243	75	129	94	90	65	81
ENSG00000025039	RRAGD	109	346	390	78	50	418	50	112	60	66	62	116
ENSG00000025156	HSF2	474	461	494	355	259	584	359	502	324	362	357	526
ENSG00000025293	PHF20	666	661	762	514	472	868	551	823	506	647	510	798
ENSG00000025423	HSD17B6	62	55	42	46	47	84	64	46	53	52	46	67
ENSG00000025434	NR1H3	159	152	197	146	109	200	142	183	124	136	143	168
ENSG00000025708	TYMP	11	2	2	0	5	3	4	9	1	4	0	5
ENSG00000025770	NCAPH2	1089	659	719	978	772	872	1001	1418	966	1118	989	1338
ENSG00000025772	TOMM34	1284	1092	1259	1049	930	1419	1043	1820	1033	1214	1041	1569
ENSG00000025796	SEC63	3023	3545	4310	2500	2220	4600	2329	3710	2182	3088	2676	3469
ENSG00000025800	KPNA6	1973	1727	2275	1620	1373	2297	1674	2614	1516	1920	1681	2451
ENSG00000026025	VIM	11	16	15	13	4	14	6	11	11	9	9	6
ENSG00000026036	RTEL1-TNFRSF6B	102	18	41	30	48	46	73	171	94	104	108	99
ENSG00000026103	FAS	154	280	305	159	134	373	162	156	116	125	116	160
ENSG00000026297	RNASET2	265	311	353	288	182	427	264	343	278	265	202	331
ENSG00000026508	CD44	2081	2638	3084	1504	1526	3460	1454	2925	1420	1965	1801	2521
ENSG00000026559	KCNG1	20	61	59	12	14	63	14	35	16	17	16	31
ENSG00000026652	AGPAT4	8	14	13	8	7	21	4	12	6	10	5	4
ENSG00000026751	SLAMF7	0	0	0	0	1	0	0	1	0	1	0	1
ENSG00000026950	BTN3A1	14	27	42	3	13	37	14	13	5	9	9	17
ENSG00000027001	MIPEP	592	566	638	570	536	738	562	726	511	661	525	696
ENSG00000027075	PRKCH	728	1006	1234	777	543	1370	729	964	746	744	586	750
ENSG00000027644	INSRR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027697	IFNGR1	871	934	1072	587	632	1067	646	1071	528	778	637	1019
ENSG00000027847	B4GALT7	374	384	471	287	207	471	302	497	270	286	273	453
ENSG00000027869	SH2D2A	1	2	1	2	0	1	1	4	0	3	2	0
ENSG00000028116	VRK2	445	459	543	330	331	635	375	478	320	443	407	471
ENSG00000028137	TNFRSF1B	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000028203	VEZT	2523	2007	2485	1730	1888	2568	1806	3427	1679	2300	2104	2993
ENSG00000028277	POU2F2	12	5	8	4	2	9	4	12	5	5	8	12
ENSG00000028310	BRD9	873	562	685	638	555	756	664	1138	620	860	848	866
ENSG00000028528	SNX1	1796	1502	1908	1488	1270	1982	1412	2341	1436	1695	1493	2142
ENSG00000028839	TBPL1	309	381	442	308	279	463	285	391	293	336	281	422
ENSG00000029153	ARNTL2	501	491	592	534	430	664	509	654	439	485	424	582
ENSG00000029363	BCLAF1	3424	2773	3330	3425	3120	3854	2992	4467	2696	4246	3750	3829
ENSG00000029364	SLC39A9	1791	1722	2105	1773	1687	2360	1663	2299	1674	2036	1836	2280
ENSG00000029534	ANK1	50	42	63	45	38	74	47	58	30	51	59	63
ENSG00000029559	IBSP	0	2	5	0	0	2	1	3	0	2	0	1
ENSG00000029639	TFB1M	135	194	178	130	126	208	136	192	123	113	121	181
ENSG00000029725	RABEP1	1374	1452	1771	1259	986	2031	1180	1655	1036	1365	1171	1546
ENSG00000029993	HMGB3	4268	2724	2949	3998	3465	3387	3775	5079	3512	4354	3907	4135
ENSG00000030066	NUP160	3986	2904	3372	2961	3004	4027	3047	5019	3052	4194	3568	4776
ENSG00000030110	BAK1	547	361	437	453	326	410	477	609	392	425	369	556
ENSG00000030304	MUSK	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030419	IKZF2	171	175	189	123	116	252	145	219	146	185	137	187
ENSG00000030582	GRN	4265	5265	6266	3864	2706	6771	3945	5734	3762	3772	3200	4889
ENSG00000031003	FAM13B	916	484	666	604	875	796	684	1148	527	1113	1044	1135
ENSG00000031081	ARHGAP31	27	46	69	25	20	77	34	28	30	24	20	29
ENSG00000031691	CENPQ	479	402	413	508	523	514	517	534	496	547	493	522
ENSG00000031698	SARS1	7222	17700	20275	5575	4414	21309	5153	8573	5062	5650	4920	8236
ENSG00000031823	RANBP3	1058	748	900	787	748	967	864	1395	877	1022	868	1211
ENSG00000032219	ARID4A	645	659	897	511	434	928	534	880	512	581	583	794
ENSG00000032389	EIPR1	870	909	1156	730	591	1153	682	975	660	776	618	961
ENSG00000032444	PNPLA6	217	221	327	212	125	268	208	327	184	221	153	264
ENSG00000032742	IFT88	535	604	723	594	504	742	535	783	465	590	601	683
ENSG00000033011	ALG1	470	329	359	367	287	408	366	587	327	450	350	501
ENSG00000033030	ZCCHC8	821	695	937	621	536	990	583	1073	582	720	693	1042
ENSG00000033050	ABCF2	467	373	433	439	397	427	417	644	388	513	439	577
ENSG00000033100	CHPF2	1239	702	922	782	765	981	865	1732	757	1159	957	1469
ENSG00000033122	LRRC7	6	4	3	2	2	4	0	8	4	0	6	5
ENSG00000033170	FUT8	3244	3304	3829	3299	2461	4257	3176	4460	2961	3002	2714	3760
ENSG00000033178	UBA6	1034	1375	1736	1113	1002	1848	1230	1357	1068	1233	1219	1346
ENSG00000033327	GAB2	850	1227	1569	632	413	1723	624	1050	674	629	544	835
ENSG00000033627	ATP6V0A1	483	503	626	456	370	634	497	678	418	453	416	630
ENSG00000033800	PIAS1	1026	803	1041	794	768	1047	888	1351	775	921	936	1286
ENSG00000033867	SLC4A7	1451	1713	2153	1084	918	2344	1114	2050	1089	1355	1142	1910
ENSG00000034053	APBA2	1	0	1	0	0	1	0	0	0	0	0	0
ENSG00000034152	MAP2K3	871	536	663	686	612	803	740	1240	755	812	712	1110
ENSG00000034239	EFCAB1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034510	TMSB10	12570	15164	16760	10281	8691	16364	10801	14051	10174	10762	9086	13644
ENSG00000034533	ASTE1	250	203	254	265	284	262	252	316	231	365	321	317
ENSG00000034677	RNF19A	2014	2048	2700	1426	1140	2742	1492	2451	1259	1478	1303	2285
ENSG00000034693	PEX3	712	613	692	618	496	786	567	820	516	596	560	753
ENSG00000034713	GABARAPL2	2261	2617	2696	2330	1582	3052	2166	2791	2164	1946	1673	2489
ENSG00000034971	MYOC	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035115	SH3YL1	621	903	998	555	425	1207	529	781	521	548	467	654
ENSG00000035141	FAM136A	2496	1748	2170	2473	2112	2347	2260	2976	1983	2725	2355	2625
ENSG00000035403	VCL	2189	1415	1803	1880	2004	1916	2224	2825	1971	2857	2466	2476
ENSG00000035499	DEPDC1B	1071	532	523	1162	989	693	1122	1498	1065	1138	1129	1402
ENSG00000035664	DAPK2	356	261	303	213	192	358	194	459	198	272	263	401
ENSG00000035681	NSMAF	1429	1327	1564	1017	1074	1786	1033	1806	981	1432	1249	1516
ENSG00000035687	ADSS2	728	788	959	695	623	1115	706	881	661	816	712	801
ENSG00000035720	STAP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035862	TIMP2	465	389	445	406	318	567	388	585	336	412	347	502
ENSG00000035928	RFC1	2653	2433	2946	2150	1889	3324	2104	3236	1931	2754	2407	3118
ENSG00000036054	TBC1D23	584	640	783	566	533	852	542	771	499	584	562	743
ENSG00000036257	CUL3	1558	1373	1677	1601	1451	1863	1458	2086	1455	1924	1718	1699
ENSG00000036448	MYOM2	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000036473	OTC	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036530	CYP46A1	35	24	45	20	28	53	31	45	25	19	39	33
ENSG00000036549	ZZZ3	1573	1738	2180	1292	1501	2308	1387	2063	1265	1858	1680	1948
ENSG00000036565	SLC18A1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036672	USP2	189	284	357	164	153	378	192	303	174	205	180	215
ENSG00000036828	CASR	0	0	1	1	0	0	1	1	0	0	1	0
ENSG00000037042	TUBG2	53	48	66	22	15	61	64	77	42	58	60	55
ENSG00000037241	RPL26L1	292	332	352	321	292	399	317	370	300	325	294	377
ENSG00000037280	FLT4	35	37	32	31	22	51	38	52	43	38	31	39
ENSG00000037474	NSUN2	3505	2415	2754	2771	3058	3015	2888	4331	2480	3994	3441	3707
ENSG00000037637	FBXO42	997	912	1107	656	560	1154	720	1148	637	871	714	1159
ENSG00000037749	MFAP3	480	405	513	394	462	572	418	593	415	596	548	548
ENSG00000037757	MRI1	194	139	165	125	96	185	142	264	163	165	120	235
ENSG00000037897	METTL1	1194	719	786	911	1003	815	889	1522	811	1355	1220	1363
ENSG00000037965	HOXC8	74	104	138	78	45	128	80	92	62	73	47	73
ENSG00000038002	AGA	339	625	742	363	295	836	345	484	368	389	420	487
ENSG00000038210	PI4K2B	538	504	526	523	448	668	484	768	455	613	517	703
ENSG00000038219	BOD1L1	812	646	883	388	520	1036	461	981	483	888	829	960
ENSG00000038274	MAT2B	931	980	1104	861	812	1248	891	1149	826	954	886	1103
ENSG00000038295	TLL1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038358	EDC4	2034	1355	1731	1557	1297	1767	1717	2719	1712	1968	1775	2387
ENSG00000038382	TRIO	1876	1460	2124	1021	1142	2265	1122	2260	1187	1800	1560	2177
ENSG00000038427	VCAN	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000038532	CLEC16A	797	518	668	588	504	789	579	974	508	688	673	826
ENSG00000038945	MSR1	1	0	1	0	0	1	0	0	0	1	1	0
ENSG00000039068	CDH1	13299	12161	14600	10816	9288	16592	10700	17418	10047	12847	11349	15212
ENSG00000039123	MTREX	1494	1422	1731	1423	1364	1891	1380	1917	1225	1766	1594	1784
ENSG00000039139	DNAH5	249	242	290	167	205	372	173	322	181	296	226	294
ENSG00000039319	ZFYVE16	1179	1067	1545	983	947	1573	1034	1430	1029	1295	1137	1385
ENSG00000039523	RIPOR1	731	539	750	495	411	760	555	968	533	620	549	849
ENSG00000039537	C6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039560	RAI14	579	736	921	462	397	980	442	700	411	546	451	661
ENSG00000039600	SOX30	0	0	0	1	0	0	2	0	1	0	0	6
ENSG00000039650	PNKP	891	733	843	637	516	944	725	1380	699	855	730	1132
ENSG00000039987	BEST2	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000040199	PHLPP2	1591	952	1368	1030	1329	1412	1085	2084	1098	1963	1567	1823
ENSG00000040275	SPDL1	728	452	496	693	688	550	673	947	595	804	765	889
ENSG00000040341	STAU2	619	620	759	564	456	839	551	762	547	552	507	812
ENSG00000040487	SLC66A1	390	325	349	278	212	387	276	527	287	333	264	473
ENSG00000040531	CTNS	226	142	216	140	148	191	167	285	160	176	194	213
ENSG00000040608	RTN4R	89	137	209	97	51	177	89	165	71	85	71	124
ENSG00000040633	PHF23	1394	1063	1297	1177	914	1261	1260	1585	1075	1218	1062	1404
ENSG00000040731	CDH10	5	1	0	0	2	2	1	2	1	0	1	1
ENSG00000040933	INPP4A	460	622	742	385	364	861	409	641	392	518	403	549
ENSG00000041353	RAB27B	883	793	927	725	674	1146	780	1176	665	871	831	1050
ENSG00000041357	PSMA4	5129	4679	5197	5290	4596	5551	4645	6530	4322	5313	4796	5909
ENSG00000041515	MYO16	15	16	13	5	6	21	5	14	10	11	9	13
ENSG00000041802	LSG1	1575	1142	1395	1200	1227	1365	1157	2062	1074	1683	1422	1795
ENSG00000041880	PARP3	51	98	121	39	18	125	30	77	47	45	36	56
ENSG00000041982	TNC	2	2	3	2	2	7	1	6	2	3	4	3
ENSG00000041988	THAP3	147	158	185	104	84	171	123	179	113	115	122	153
ENSG00000042062	RIPOR3	22	5	11	19	16	9	17	32	28	29	19	32
ENSG00000042088	TDP1	883	870	941	833	684	1056	840	1235	807	877	774	992
ENSG00000042286	AIFM2	607	455	595	457	408	634	435	789	450	571	505	688
ENSG00000042304	C2orf83	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000042317	SPATA7	154	203	238	145	85	237	114	209	116	116	109	163
ENSG00000042429	MED17	56	39	48	36	34	53	49	63	42	53	48	62
ENSG00000042445	RETSAT	394	533	660	367	303	673	410	529	406	376	409	483
ENSG00000042493	CAPG	181	282	289	170	120	302	192	249	180	189	162	220
ENSG00000042753	AP2S1	2764	2307	2585	2484	1832	2722	2466	3355	2364	2515	1978	3090
ENSG00000042781	USH2A	0	1	0	1	1	1	0	2	0	1	1	1
ENSG00000042813	ZPBP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042832	TG	4	1	3	0	0	0	1	0	2	0	1	0
ENSG00000042980	ADAM28	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000043039	BARX2	43	66	72	46	40	74	45	61	43	42	23	57
ENSG00000043093	DCUN1D1	748	755	926	743	620	1037	655	951	689	861	671	892
ENSG00000043143	JADE2	1047	874	1169	941	578	1223	1030	1504	976	778	710	1279
ENSG00000043355	ZIC2	312	247	338	300	292	355	285	440	298	401	364	351
ENSG00000043462	LCP2	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000043514	TRIT1	545	495	593	414	370	589	376	620	386	555	500	597
ENSG00000043591	ADRB1	5	15	15	21	8	16	9	19	12	10	7	12
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	1310	1404	1794	960	737	1813	985	1747	983	1068	1010	1446
ENSG00000044115	CTNNA1	8896	9328	11496	8081	6809	12422	7774	12311	7090	8898	7928	10382
ENSG00000044446	PHKA2	807	650	822	543	473	898	615	1068	629	783	784	835
ENSG00000044459	CNTLN	1	3	4	0	1	1	0	0	1	0	0	1
ENSG00000044524	EPHA3	367	383	467	412	364	511	467	524	446	463	408	470
ENSG00000044574	HSPA5	17402	28609	34602	11772	10762	37083	10613	21466	9646	13662	11795	20099
ENSG00000046604	DSG2	1881	2276	2865	1561	1468	3247	1686	2425	1609	1826	1733	2450
ENSG00000046647	GEMIN8	283	320	317	244	201	322	258	377	236	281	241	354
ENSG00000046651	OFD1	598	551	652	445	423	737	449	723	431	604	582	627
ENSG00000046653	GPM6B	12	9	17	16	15	13	9	11	20	23	27	16
ENSG00000046774	MAGEC2	13	21	24	15	10	26	14	16	15	9	14	17
ENSG00000046889	PREX2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047056	WDR37	527	409	485	409	444	530	442	723	395	618	529	625
ENSG00000047188	YTHDC2	1037	771	995	773	770	1129	775	1272	746	1007	939	1231
ENSG00000047230	CTPS2	1538	1481	1728	1516	1141	1884	1377	1862	1279	1457	1275	1613
ENSG00000047249	ATP6V1H	1139	1269	1456	1106	799	1517	1086	1412	922	1046	857	1169
ENSG00000047315	POLR2B	3594	2849	3430	3103	3072	3765	3046	4454	2751	3843	3478	3842
ENSG00000047346	FAM214A	1400	1525	2006	1137	1069	2166	1150	1785	1061	1408	1317	1542
ENSG00000047365	ARAP2	802	542	733	564	627	829	558	848	518	901	860	963
ENSG00000047410	TPR	4927	3123	4372	3546	3204	4671	3667	5924	3428	4970	4724	5818
ENSG00000047457	CP	52	19	26	57	38	49	43	68	45	44	46	38
ENSG00000047578	KATNIP	458	440	706	408	325	672	448	621	454	466	360	584
ENSG00000047579	DTNBP1	479	454	547	382	266	572	365	603	322	420	299	516
ENSG00000047597	XK	133	178	199	118	107	262	135	206	110	161	165	215
ENSG00000047617	ANO2	0	0	0	1	0	1	1	0	0	0	0	0
ENSG00000047621	C12orf4	431	305	343	314	307	406	257	485	261	355	330	497
ENSG00000047634	SCML1	471	437	476	323	383	581	407	636	372	502	527	521
ENSG00000047644	WWC3	2067	1663	2311	1529	1446	2349	1648	2769	1456	2318	2086	2352
ENSG00000047648	ARHGAP6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047662	FAM184B	3	1	0	3	5	3	2	4	5	6	2	3
ENSG00000047849	MAP4	4151	4102	5429	3104	2684	5992	3340	5440	2934	3992	3557	4826
ENSG00000047932	GOPC	788	870	1045	710	701	1155	692	1029	625	891	779	892
ENSG00000047936	ROS1	1	1	1	0	0	0	1	0	0	2	2	0
ENSG00000048028	USP28	331	424	578	381	274	547	337	416	319	340	351	430
ENSG00000048052	HDAC9	7	8	8	7	16	13	5	20	3	10	5	16
ENSG00000048140	TSPAN17	1133	1049	1268	925	701	1359	917	1315	891	1029	774	1190
ENSG00000048162	NOP16	1271	995	1076	1154	984	1196	1179	1537	1078	1446	1205	1409
ENSG00000048342	CC2D2A	123	126	187	89	90	161	118	148	102	123	107	135
ENSG00000048392	RRM2B	1787	2388	2960	1794	1565	3208	1902	2176	1787	1921	1738	2130
ENSG00000048405	ZNF800	382	349	419	258	360	473	253	535	298	513	448	455
ENSG00000048462	TNFRSF17	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000048471	SNX29	373	517	661	317	248	737	333	490	294	393	311	433
ENSG00000048540	LMO3	4	0	3	7	1	1	4	3	6	3	1	2
ENSG00000048544	MRPS10	1266	1420	1628	1075	1061	1667	1056	1558	956	1247	1130	1558
ENSG00000048545	GUCA1A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048649	RSF1	1801	1561	2177	1276	1046	2212	1262	2163	1179	1564	1407	2021
ENSG00000048707	VPS13D	802	680	1185	536	445	1261	667	1024	541	787	672	1215
ENSG00000048740	CELF2	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000048828	FAM120A	5362	4930	6706	4368	3852	6669	4760	6928	4245	5224	4689	6117
ENSG00000048991	R3HDM1	1904	1847	2377	1534	1457	2634	1573	2526	1441	2043	1826	2434
ENSG00000049089	COL9A2	82	51	62	101	67	76	93	93	92	96	55	73
ENSG00000049130	KITLG	1862	989	1199	1183	1390	1342	1233	2429	1162	1693	1465	2145
ENSG00000049167	ERCC8	247	233	290	198	193	285	196	290	178	251	218	277
ENSG00000049192	ADAMTS6	3	4	2	1	0	0	2	1	2	1	1	1
ENSG00000049239	H6PD	509	600	732	392	236	756	344	625	350	377	317	547
ENSG00000049245	VAMP3	1235	1109	1232	1053	1027	1455	1040	1643	933	1282	1035	1446
